ZeitInSec,ZeitInNanoSec,axisQMsr_LBR_iiwa_7_R800_1[0],axisQMsr_LBR_iiwa_7_R800_1[1],axisQMsr_LBR_iiwa_7_R800_1[2],axisQMsr_LBR_iiwa_7_R800_1[3],axisQMsr_LBR_iiwa_7_R800_1[4],axisQMsr_LBR_iiwa_7_R800_1[5],axisQMsr_LBR_iiwa_7_R800_1[6],,,,,,,
1618436084,644000000,98.6479817,39.9811641,-60.3571363,21.0127363,-121.585409,78.0996684,29.4799407,,,,,,,
1618436084,694000000,100.11821,40.5776703,-61.2569887,21.3263994,-123.398186,79.2639033,29.9171107,,,,,,,
1618436084,744000000,101.589777,41.1743377,-62.1562128,21.6389982,-125.208749,80.4291785,30.3564437,,,,,,,
1618436084,794000000,103.060846,41.7658657,-63.0548566,21.9519575,-127.02073,81.5928573,30.7969405,,,,,,,
1618436084,844000000,104.528915,42.3587875,-63.9563158,22.2655554,-128.833633,82.7561893,31.2422232,,,,,,,
1618436084,894000000,106.000939,42.9562961,-64.8554128,22.5799978,-130.646114,83.920795,31.6793761,,,,,,,
1618436084,944000000,107.471689,43.5570663,-65.7545339,22.8923666,-132.458517,85.0846798,32.1191691,,,,,,,
1618436084,994000000,108.940317,44.1515503,-66.6543417,23.2058786,-134.26991,86.2491619,32.5595046,,,,,,,
1618436085,44000000,110.409958,44.744249,-67.5529718,23.5195932,-136.082154,87.4116459,32.99709,,,,,,,
1618436085,94000000,111.882686,45.3400341,-68.4539812,23.8320582,-137.89391,88.5769554,33.4398768,,,,,,,
1618436085,144000000,113.353882,45.9383186,-69.3530886,24.1444716,-139.704984,89.7400471,33.8797145,,,,,,,
1618436085,194000000,114.822394,46.5379044,-70.2533598,24.4585123,-141.517278,90.9043129,34.3178493,,,,,,,
1618436085,244000000,116.292107,47.1314167,-71.1523539,24.771839,-143.328588,92.0673874,34.7575564,,,,,,,
1618436085,294000000,117.755792,47.7238991,-72.0489378,25.083346,-145.136075,93.2283058,35.1940845,,,,,,,
1618436085,344000000,119.193439,48.3063393,-72.9378554,25.392903,-146.906698,94.3720032,35.626908,,,,,,,
1618436085,394000000,120.577558,48.8713936,-73.7903739,25.6866568,-148.607596,95.4687787,36.0332236,,,,,,,
1618436085,444000000,121.882518,49.3978825,-74.5827387,25.9667876,-150.216148,96.5008378,36.4258373,,,,,,,
1618436085,494000000,123.09284,49.8862729,-75.3182734,26.2230402,-151.704757,97.4545781,36.7901027,,,,,,,
1618436085,544000000,124.197024,50.3323006,-75.9940837,26.45903,-153.067369,98.328822,37.1184703,,,,,,,
1618436085,594000000,125.191493,50.7372429,-76.6040343,26.6716154,-154.295064,99.1188798,37.4145759,,,,,,,
1618436085,644000000,126.074856,51.09572,-77.1451041,26.860055,-155.388006,99.8199174,37.6834388,,,,,,,
1618436085,694000000,126.848485,51.4102448,-77.6183745,27.0245375,-156.343784,100.434644,37.9152263,,,,,,,
1618436085,744000000,127.514484,51.6773671,-78.0255725,27.1640124,-157.16466,100.95954,38.1066459,,,,,,,
1618436085,794000000,128.069386,51.9051823,-78.3639033,27.2842715,-157.846263,101.398581,38.2774524,,,,,,,
1618436085,844000000,128.513886,52.0832055,-78.6353274,27.3791453,-158.391069,101.752025,38.4044303,,,,,,,
1618436085,894000000,128.847753,52.2202702,-78.8392165,27.4493994,-158.805194,102.012792,38.5074306,,,,,,,
1618436085,944000000,129.07573,52.3110448,-78.9792716,27.4982611,-159.08696,102.194822,38.577132,,,,,,,
1618436085,994000000,129.211713,52.3670716,-79.0608073,27.52778,-159.255523,102.303027,38.6117458,,,,,,,
1618436086,44000000,129.283008,52.3951897,-79.1038634,27.5408434,-159.335202,102.3563,38.6346351,,,,,,,
1618436086,94000000,129.313533,52.4087304,-79.1236835,27.5491587,-159.3759,102.376652,38.6506786,,,,,,,
1618436086,144000000,129.318926,52.4102341,-79.1324073,27.5517851,-159.379663,102.379862,38.6533359,,,,,,,
1618436086,194000000,129.320052,52.4106358,-79.1323489,27.5514075,-159.381388,102.381658,38.6533531,,,,,,,
1618436086,244000000,129.322919,52.4108555,-79.1323421,27.5513251,-159.390946,102.382351,38.6533359,,,,,,,
1618436086,294000000,129.328,52.411089,-79.1323558,27.5514796,-159.396593,102.382829,38.6533531,,,,,,,
1618436086,344000000,129.330829,52.4112092,-79.1323421,27.5514658,-159.396016,102.383193,38.6533531,,,,,,,
1618436086,394000000,129.327928,52.411295,-79.1323421,27.5515345,-159.39583,102.383433,38.6533428,,,,,,,
1618436086,444000000,129.319094,52.4115319,-79.1322837,27.5542605,-159.393424,102.383399,38.6521549,,,,,,,
1618436086,494000000,129.29513,52.4126511,-79.1281295,27.5874701,-159.383129,102.378935,38.6338729,,,,,,,
1618436086,544000000,129.240051,52.4155591,-79.1205352,27.6700083,-159.368166,102.328896,38.6069976,,,,,,,
1618436086,594000000,129.13611,52.4284508,-79.1023906,27.8292483,-159.329445,102.266487,38.5714672,,,,,,,
1618436086,644000000,128.957836,52.4543374,-79.0753127,28.1001231,-159.272211,102.183221,38.4802154,,,,,,,
1618436086,694000000,128.681462,52.4955361,-79.0348865,28.5115164,-159.184315,102.015961,38.3673618,,,,,,,
1618436086,744000000,128.291931,52.5519372,-78.9727897,29.0813326,-159.060873,101.810901,38.1928474,,,,,,,
1618436086,794000000,127.790419,52.6241448,-78.8942443,29.8172553,-158.907361,101.533908,37.9696807,,,,,,,
1618436086,844000000,127.183314,52.7127598,-78.7993842,30.715082,-158.725609,101.204181,37.6945144,,,,,,,
1618436086,894000000,126.466673,52.8192071,-78.6802821,31.7690417,-158.512408,100.816096,37.3724296,,,,,,,
1618436086,944000000,125.647872,52.9462708,-78.5490504,32.9773799,-158.280997,100.378716,36.9929859,,,,,,,
1618436086,994000000,124.732989,53.0925675,-78.3881007,34.3260375,-158.026203,99.9004678,36.5606395,,,,,,,
1618436087,44000000,123.72546,53.2593194,-78.2107402,35.8087524,-157.754505,99.3767461,36.0771072,,,,,,,
1618436087,94000000,122.630511,53.4516179,-78.0082656,37.4178993,-157.475255,98.8355698,35.5467147,,,,,,,
1618436087,144000000,121.464419,53.6645329,-77.7967479,39.1347705,-157.198531,98.2425278,34.966434,,,,,,,
1618436087,194000000,120.240446,53.9022874,-77.5575927,40.9335792,-156.923093,97.6487202,34.3512511,,,,,,,
1618436087,244000000,118.972799,54.1632573,-77.3120208,42.7903202,-156.658899,97.0502194,33.6978084,,,,,,,
1618436087,294000000,117.675327,54.4459596,-77.0515246,44.6953564,-156.408971,96.4553097,33.0315459,,,,,,,
1618436087,344000000,116.364129,54.7498414,-76.7789401,46.6219464,-156.175539,95.8618146,32.337725,,,,,,,
1618436087,394000000,115.048372,55.0764375,-76.5083228,48.5679684,-155.967985,95.282169,31.634727,,,,,,,
1618436087,444000000,113.732416,55.4246388,-76.237115,50.5047722,-155.784201,94.7264359,30.9243991,,,,,,,
1618436087,494000000,112.411836,55.7966977,-75.9641116,52.4390286,-155.621834,94.1846623,30.2085574,,,,,,,
1618436087,544000000,111.084478,56.1945539,-75.6873866,54.3733777,-155.491063,93.6566079,29.4861342,,,,,,,
1618436087,594000000,109.756227,56.6221898,-75.4097861,56.3087911,-155.387462,93.1490601,28.7538268,,,,,,,
1618436087,644000000,108.425635,57.0793,-75.1310321,58.2587236,-155.315524,92.6602062,28.012562,,,,,,,
1618436087,694000000,107.089135,57.5702207,-74.855567,60.2126283,-155.27377,92.191066,27.2726191,,,,,,,
1618436087,744000000,105.754416,58.0909761,-74.580308,62.1529237,-155.269057,91.7425903,26.5316737,,,,,,,
1618436087,794000000,104.417263,58.656154,-74.3073939,64.0919832,-155.306867,91.3200974,25.7962591,,,,,,,
1618436087,844000000,103.069131,59.2633958,-74.0357947,66.0362715,-155.390769,90.9212387,25.0636256,,,,,,,
1618436087,894000000,101.711111,59.9188676,-73.7693728,67.982091,-155.514613,90.5509102,24.332149,,,,,,,
1618436087,944000000,100.345407,60.624516,-73.5040152,69.9218405,-155.695277,90.2133278,23.6154593,,,,,,,
1618436087,994000000,98.9801877,61.3839597,-73.2513159,71.8460616,-155.920508,89.9176136,22.9249754,,,,,,,
1618436088,44000000,97.625673,62.1822332,-73.0087996,73.7082236,-156.203746,89.6671665,22.2654181,,,,,,,
1618436088,94000000,96.2894402,63.0230169,-72.7795355,75.5024455,-156.535495,89.4820263,21.6448553,,,,,,,
1618436088,144000000,94.970377,63.9000486,-72.5641829,77.2314567,-156.914573,89.3716343,21.0731954,,,,,,,
1618436088,194000000,93.6710274,64.8137747,-72.3688288,78.8587482,-157.337019,89.3224808,20.5523611,,,,,,,
1618436088,244000000,92.3849232,65.7442858,-72.1894598,80.3804919,-157.788684,89.3859302,20.0889784,,,,,,,
1618436088,294000000,91.1150341,66.6929312,-72.0314215,81.7646388,-158.272406,89.560218,19.6906587,,,,,,,
1618436088,344000000,89.864045,67.6378481,-71.9016592,82.9735538,-158.75419,89.8780594,19.3664728,,,,,,,
1618436088,394000000,88.6377922,68.5492636,-71.7854445,83.9585536,-159.226816,90.3688976,19.1240423,,,,,,,
1618436088,444000000,87.4581386,69.371707,-71.7065627,84.63824,-159.634458,91.0880455,18.9856729,,,,,,,
1618436088,494000000,86.3735958,70.035961,-71.6536497,84.9026294,-159.911022,92.0683178,18.9688192,,,,,,,
1618436088,544000000,85.4647964,70.4544646,-71.6264208,84.640736,-160.002522,93.299559,19.1149648,,,,,,,
1618436088,594000000,84.8198886,70.5666041,-71.6327002,83.8139701,-159.882722,94.7139733,19.4045885,,,,,,,
1618436088,644000000,84.4660671,70.4082911,-71.6689139,82.5613571,-159.561954,96.1737198,19.8163938,,,,,,,
1618436088,694000000,84.3677326,70.0411452,-71.7336611,81.0342334,-159.125549,97.6250069,20.3106962,,,,,,,
1618436088,744000000,84.4584247,69.5648157,-71.8232203,79.3477256,-158.614196,98.9938863,20.8624639,,,,,,,
1618436088,794000000,84.6891616,69.009165,-71.9452784,77.5218768,-158.052361,100.29087,21.4398607,,,,,,,
1618436088,844000000,85.0278015,68.4129885,-72.0945998,75.6601886,-157.480039,101.531639,22.0597094,,,,,,,
1618436088,894000000,85.4554271,67.7924189,-72.2725302,73.7814818,-156.893128,102.708693,22.6828093,,,,,,,
1618436088,944000000,85.9538974,67.1538797,-72.4705107,71.8785708,-156.303195,103.838215,23.3169745,,,,,,,
1618436088,994000000,86.5072754,66.528047,-72.6971072,69.9683401,-155.72226,104.911487,23.9692946,,,,,,,
1618436089,44000000,87.1106067,65.921303,-72.9403513,68.0587034,-155.145263,105.953468,24.6393748,,,,,,,
1618436089,94000000,87.7599502,65.3205877,-73.2047099,66.1299059,-154.570316,106.958991,25.3091082,,,,,,,
1618436089,144000000,88.4457443,64.7348585,-73.4929877,64.1952787,-154.020505,107.925974,25.9904391,,,,,,,
1618436089,194000000,89.1692249,64.1661306,-73.7865801,62.2805505,-153.488294,108.871732,26.6979037,,,,,,,
1618436089,244000000,89.9242741,63.6201959,-74.0967585,60.3587121,-152.967108,109.786931,27.4044482,,,,,,,
1618436089,294000000,90.7131954,63.0849111,-74.412279,58.4169782,-152.46478,110.688355,28.121464,,,,,,,
1618436089,344000000,91.526994,62.5832307,-74.7397334,56.5002828,-151.97367,111.552077,28.8612216,,,,,,,
1618436089,394000000,92.3601113,62.1017961,-75.0682315,54.5894856,-151.507739,112.401975,29.6044467,,,,,,,
1618436089,444000000,93.2049668,61.6561941,-75.3916037,52.7158429,-151.070626,113.214535,30.3414851,,,,,,,
1618436089,494000000,94.0414555,61.236197,-75.7096751,50.9043725,-150.661171,113.989558,31.0648696,,,,,,,
1618436089,544000000,94.8611832,60.8601728,-76.0080672,49.176072,-150.28896,114.711339,31.7617495,,,,,,,
1618436089,594000000,95.6444192,60.5284303,-76.2885756,47.5487942,-149.954135,115.381832,32.4268516,,,,,,,
1618436089,644000000,96.377348,60.2239614,-76.5407187,46.0508221,-149.659361,115.998659,33.0476581,,,,,,,
1618436089,694000000,97.0571408,59.9657346,-76.7729731,44.6914219,-149.402786,116.542674,33.6117648,,,,,,,
1618436089,744000000,97.6684922,59.7411535,-76.9745173,43.4731857,-149.180538,117.031484,34.1221313,,,,,,,
1618436089,794000000,98.2130433,59.5524083,-77.1521834,42.4042743,-148.991535,117.451137,34.5722617,,,,,,,
1618436089,844000000,98.679025,59.3930585,-77.3014602,41.490102,-148.836375,117.809027,34.9585479,,,,,,,
1618436089,894000000,99.07398,59.2662385,-77.4241912,40.7324436,-148.706687,118.109462,35.2784114,,,,,,,
1618436089,944000000,99.3823113,59.1709974,-77.5206237,40.136243,-148.617159,118.333147,35.5286285,,,,,,,
1618436089,994000000,99.6113076,59.0965513,-77.5912486,39.7001888,-148.541942,118.516176,35.7175796,,,,,,,
1618436090,44000000,99.7615147,59.0505254,-77.6370994,39.4132431,-148.500573,118.61598,35.839054,,,,,,,
1618436090,94000000,99.8515031,59.0240484,-77.6597621,39.2433155,-148.474936,118.688826,35.9112033,,,,,,,
1618436090,144000000,99.8967461,59.0097181,-77.6749679,39.1519882,-148.458204,118.72686,35.9537479,,,,,,,
1618436090,194000000,99.9158692,59.0039022,-77.6834273,39.11837,-148.44803,118.73456,35.9609782,,,,,,,
1618436090,244000000,99.9204732,59.0037957,-77.6858752,39.1026149,-148.446762,118.742402,35.9641231,,,,,,,
1618436090,294000000,99.9191789,59.0037683,-77.6857173,39.1025566,-148.446723,118.746724,35.9653968,,,,,,,
1618436090,344000000,99.9205933,59.0037683,-77.6856967,39.1043075,-148.446712,118.7482,35.9661418,,,,,,,
1618436090,394000000,99.9260247,59.0037408,-77.6857139,39.1054954,-148.446696,118.748269,35.9667049,,,,,,,
1618436090,444000000,99.9289086,59.0037065,-77.6856967,39.1062679,-148.446674,118.748273,35.9670997,,,,,,,
1618436090,494000000,99.9252248,59.0036413,-77.6856349,39.1062301,-148.446575,118.745794,35.9673091,,,,,,,
1618436090,544000000,99.9159997,59.0030439,-77.679074,39.1060138,-148.44446,118.736215,35.9672954,,,,,,,
1618436090,594000000,99.8902814,58.9947217,-77.6597312,39.1028827,-148.407002,118.691477,35.9635291,,,,,,,
1618436090,644000000,99.8341824,58.9614915,-77.6128917,39.0777515,-148.317288,118.637342,35.9355277,,,,,,,
1618436090,694000000,99.7234849,58.8935582,-77.5250216,39.0308261,-148.151235,118.48768,35.8895465,,,,,,,
1618436090,744000000,99.5357697,58.7779237,-77.3779662,38.955762,-147.868699,118.274178,35.8325206,,,,,,,
1618436090,794000000,99.249006,58.6061113,-77.1549712,38.8424209,-147.439529,117.936386,35.7213836,,,,,,,
1618436090,844000000,98.8510365,58.3726758,-76.8489264,38.6882244,-146.852491,117.45776,35.5831206,,,,,,,
1618436090,894000000,98.347849,58.0739129,-76.4595538,38.4915966,-146.110376,116.862802,35.407851,,,,,,,
1618436090,944000000,97.7417504,57.7155217,-75.9876189,38.2543331,-145.209827,116.147805,35.1827102,,,,,,,
1618436090,994000000,97.0290055,57.2951642,-75.433235,37.9767463,-144.15292,115.307876,34.9334888,,,,,,,
1618436091,44000000,96.2104073,56.8132455,-74.7997256,37.6570339,-142.935701,114.333248,34.6299434,,,,,,,
1618436091,94000000,95.2852761,56.2646844,-74.0811717,37.2936782,-141.566579,113.226826,34.3040992,,,,,,,
1618436091,144000000,94.2571686,55.6612363,-73.2801859,36.8870021,-140.034574,112.001781,33.9332385,,,,,,,
1618436091,194000000,93.1239151,54.9888902,-72.4009432,36.4484588,-138.353655,110.670863,33.521186,,,,,,,
1618436091,244000000,91.900948,54.2677853,-71.4471686,35.9680713,-136.536357,109.203148,33.0868243,,,,,,,
1618436091,294000000,90.5980381,53.4980145,-70.4387301,35.4582473,-134.600555,107.657471,32.6118853,,,,,,,
1618436091,344000000,89.2345318,52.6927785,-69.371113,34.9257228,-132.569891,106.034581,32.1254725,,,,,,,
1618436091,394000000,87.8290268,51.8651063,-68.2884344,34.3789092,-130.499254,104.385228,31.6185393,,,,,,,
1618436091,444000000,86.4141834,51.0350651,-67.1870653,33.8212775,-128.37936,102.693014,31.1055808,,,,,,,
1618436091,494000000,85.001139,50.1902028,-66.076375,33.2654311,-126.277197,101.007337,30.5973807,,,,,,,
1618436091,544000000,83.5915622,49.3484921,-64.9756616,32.7129321,-124.18206,99.3244649,30.0867293,,,,,,,
1618436091,594000000,82.1816558,48.5135826,-63.8808157,32.1592864,-122.086083,97.6504609,29.5786975,,,,,,,
1618436091,644000000,80.7668983,47.6821717,-62.7855646,31.6047137,-119.988623,95.9738579,29.0682246,,,,,,,
1618436091,694000000,79.352848,46.8519863,-61.6883531,31.0511676,-117.890393,94.2943093,28.5625514,,,,,,,
1618436091,744000000,77.9421966,46.0190819,-60.590376,30.4987921,-115.790884,92.6137306,28.05362,,,,,,,
1618436091,794000000,76.5277686,45.186095,-59.4915235,29.9448031,-113.690414,90.9351605,27.5451899,,,,,,,
1618436091,844000000,75.1111674,44.3541828,-58.39218,29.3909068,-111.589932,89.2546574,27.0355135,,,,,,,
1618436091,894000000,73.6996646,43.5197266,-57.2930871,28.8377657,-109.489467,87.5737491,26.5264311,,,,,,,
1618436091,944000000,72.2851851,42.6839794,-56.1938672,28.2859843,-107.389287,85.8933696,26.0187769,,,,,,,
1618436091,994000000,70.8721819,41.8458427,-55.0949426,27.7313155,-105.28852,84.2136562,25.5091727,,,,,,,
1618436092,44000000,69.4569609,41.0091549,-53.9950017,27.1777968,-103.187303,82.5338844,25.0009108,,,,,,,
1618436092,94000000,68.0421209,40.1746025,-52.8958058,26.6247347,-101.087606,80.8542499,24.4890715,,,,,,,
1618436092,144000000,66.6308962,39.3414165,-51.7962357,26.0719954,-98.9857571,79.1732146,23.9823992,,,,,,,
1618436092,194000000,65.2160597,38.5088554,-50.6980217,25.5177695,-96.8849898,77.4934016,23.4725786,,,,,,,
1618436092,244000000,63.7998876,37.6753261,-49.5968998,24.9637392,-94.7844863,75.8140727,22.9653021,,,,,,,
1618436092,294000000,62.3887762,36.8401935,-48.4977246,24.4109484,-92.6837081,74.1334185,22.4529272,,,,,,,
1618436092,344000000,60.9734659,36.0058643,-47.3981854,23.8585146,-90.5832979,72.4528468,21.944916,,,,,,,
1618436092,394000000,59.5600679,35.1710406,-46.2997173,23.3042303,-88.4822176,70.7732809,21.4370592,,,,,,,
1618436092,444000000,58.1460176,34.3353931,-45.1987808,22.7499975,-86.3815767,69.0933581,20.9282686,,,,,,,
1618436092,494000000,56.7310884,33.500257,-44.1004673,22.1978521,-84.2797932,67.4134249,20.4190729,,,,,,,
1618436092,544000000,55.3179582,32.6656806,-43.0004612,21.6445635,-82.1802949,65.7324446,19.9082464,,,,,,,
1618436092,594000000,53.9040589,31.8292949,-41.9021751,21.0900972,-80.0791926,64.0536066,19.4023191,,,,,,,
1618436092,644000000,52.4894627,30.9937709,-40.8017707,20.5362318,-77.9784089,62.3735395,18.8915441,,,,,,,
1618436092,694000000,51.0770157,30.1575328,-39.7031482,19.9837122,-75.8785755,60.6929197,18.3843946,,,,,,,
1618436092,744000000,49.6621758,29.322795,-38.6034168,19.4311685,-73.7769458,59.0127256,17.8716592,,,,,,,
1618436092,794000000,48.2478096,28.487683,-37.5059512,18.8766302,-71.6764477,57.3324731,17.3654504,,,,,,,
1618436092,844000000,46.8346382,27.6517676,-36.4049529,18.3232248,-69.5755871,55.6533708,16.8554307,,,,,,,
1618436092,894000000,45.4196987,26.8166453,-35.3061004,17.7710107,-67.4750067,53.9722256,16.3475191,,,,,,,
1618436092,944000000,44.0060638,25.9814097,-34.2061492,17.2173444,-65.3748821,52.2917535,15.8373414,,,,,,,
1618436092,994000000,42.5919586,25.1444678,-33.1081138,16.6637228,-63.2743731,50.6122563,15.3279741,,,,,,,
1618436093,44000000,41.1781692,24.3094656,-32.0075068,16.110029,-61.1737707,48.9323849,14.8209344,,,,,,,
1618436093,94000000,39.7646408,23.4754076,-30.9091933,15.5581754,-59.0725255,47.2518337,14.311131,,,,,,,
1618436093,144000000,38.3504772,22.6430628,-29.8094481,15.0043443,-56.9733898,45.5718559,13.803185,,,,,,,
1618436093,194000000,36.935802,21.8097258,-28.7104514,14.4507913,-54.8731169,43.8915691,13.2912564,,,,,,,
1618436093,244000000,35.5214015,20.9757124,-27.6102736,13.8965619,-52.7729045,42.2127071,12.7856794,,,,,,,
1618436093,294000000,34.1077014,20.1422312,-26.5127772,13.3440389,-50.6734392,40.5307209,12.2747876,,,,,,,
1618436093,344000000,32.6939429,19.3083757,-25.4133581,12.7904687,-48.5707548,38.8524459,11.7679952,,,,,,,
1618436093,394000000,31.2801226,18.4698682,-24.313946,12.2370256,-46.4704875,37.1711463,11.2563584,,,,,,,
1618436093,444000000,29.8656363,17.632456,-23.2135107,11.683421,-44.3698576,35.4922019,10.7479901,,,,,,,
1618436093,494000000,28.4534812,16.7986452,-22.1156469,11.1316258,-42.269755,33.8109572,10.2400784,,,,,,,
1618436093,544000000,27.0392626,15.9637563,-21.0152803,10.5779183,-40.1698063,32.1307837,9.73198823,,,,,,,
1618436093,594000000,25.624124,15.1308484,-19.9170526,10.0250382,-38.0686215,30.451702,9.22216767,,,,,,,
1618436093,644000000,24.2101767,14.2972814,-18.8168371,9.47053765,-35.9688596,28.7716075,8.71044166,,,,,,,
1618436093,694000000,22.7961264,13.4634603,-17.7189561,8.91746529,-33.8678396,27.0903834,8.20469291,,,,,,,
1618436093,744000000,21.3827558,12.6247537,-16.6188539,8.36377494,-31.768171,25.4108965,7.69448783,,,,,,,
1618436093,794000000,19.9697973,11.7857415,-15.5200529,7.81151625,-29.6673379,23.7312449,7.18664137,,,,,,,
1618436093,844000000,18.5539377,10.950451,-14.42016,7.25776412,-27.5664498,22.0512636,6.67449652,,,,,,,
1618436093,894000000,17.141271,10.1205094,-13.322207,6.70356566,-25.4664681,20.3710043,6.16774183,,,,,,,
1618436093,944000000,15.7272722,9.28860405,-12.2231313,6.15043836,-23.364377,18.6906522,5.6589581,,,,,,,
1618436093,994000000,14.3130262,8.45128792,-11.1248349,5.59759946,-21.2639174,17.0101869,5.15021214,,,,,,,
1618436094,44000000,12.8996762,7.61293151,-10.0254811,5.04134793,-19.1635072,15.330676,4.64029545,,,,,,,
1618436094,94000000,11.4860482,6.77937132,-8.92670753,4.4871117,-17.0631245,13.6494107,4.13031009,,,,,,,
1618436094,144000000,10.0799046,5.94942632,-7.83164184,3.94087146,-14.97102,11.9770341,3.62612002,,,,,,,
1618436094,194000000,8.71603096,5.14648366,-6.77219244,3.40660975,-12.9475087,10.3423028,3.13482173,,,,,,,
1618436094,244000000,7.42640082,4.38231243,-5.77181516,2.90469935,-11.0350361,8.81395691,2.66957476,,,,,,,
1618436094,294000000,6.23317915,3.6766537,-4.84324727,2.43483813,-9.26116707,7.39963538,2.23983766,,,,,,,
1618436094,344000000,5.14266247,3.03077776,-3.99486583,2.0091694,-7.63972784,6.10514722,1.84819567,,,,,,,
1618436094,394000000,4.15962299,2.45473368,-3.23043368,1.62407457,-6.17547002,4.93291287,1.49364282,,,,,,,
1618436094,444000000,3.28121798,1.93547174,-2.54598543,1.27849275,-4.87251896,3.88861431,1.17777215,,,,,,,
1618436094,494000000,2.50877955,1.4781006,-1.94411661,0.977199565,-3.72078921,2.97145159,0.898485951,,,,,,,
1618436094,544000000,1.84182359,1.08378755,-1.42784501,0.716706856,-2.72938295,2.18146936,0.659286124,,,,,,,
1618436094,594000000,1.28112604,0.754056938,-0.991845715,0.495356373,-1.89674563,1.51510049,0.458586504,,,,,,,
1618436094,644000000,0.826374445,0.485908129,-0.636805349,0.317707446,-1.22277284,0.973659902,0.295903015,,,,,,,
1618436094,694000000,0.476150898,0.279303365,-0.365913397,0.182084658,-0.706278086,0.561394505,0.169017795,,,,,,,
1618436094,744000000,0.232999421,0.134867476,-0.17846947,0.087976457,-0.341630863,0.271849827,0.082126238,,,,,,,
1618436094,794000000,0.092590713,0.052521513,-0.070185469,0.032564163,-0.136862181,0.109403232,0.027671813,,,,,,,
1618436094,844000000,0.0293026,0.014309694,-0.0216156,0.0053215,-0.03621643,0.025038532,0.008792494,,,,,,,
1618436094,894000000,0.013121794,0.002842713,-0.000357056,0.001826475,-0.01278259,0.003495025,0.000985338,,,,,,,
1618436094,944000000,0.008545306,-0.002822113,0.003446963,-0.000267794,-0.00105469,0.000514981,-0.001452256,,,,,,,
1618436094,994000000,0.005558394,-0.002125169,0.003354263,-0.001603319,0.00429016,-0.001016238,-0.002362063,,,,,,,
1618436095,44000000,0.002835844,-0.002049638,0.003333663,-0.002489088,0.00536133,-0.001792144,-0.002842713,,,,,,,
1618436095,94000000,0.000357056,-0.002042769,0.003319931,-0.002866744,0.00536133,-0.002283094,-0.003103638,,,,,,,
1618436095,144000000,-0.000878906,-0.002042769,0.003323363,-0.003089906,0.00536682,-0.002588656,-0.003278731,,,,,,,
1618436095,194000000,-0.000497819,-0.002039338,0.003330231,-0.003392031,0.00536682,-0.002856444,-0.003419494,,,,,,,
1618436095,244000000,-0.000436019,-0.002039338,0.003330231,-0.003495025,0.00537781,-0.003031538,-0.003512194,,,,,,,
1618436095,294000000,-0.000422288,-0.002042769,0.003330231,-0.003611756,0.00536682,-0.003179169,-0.003594588,,,,,,,
1618436095,344000000,-0.000415419,-0.002035906,0.003319931,-0.003718188,0.00536682,-0.0033062,-0.003680419,,,,,,,
1618436095,394000000,-0.000411988,-0.002039338,0.003330231,-0.003821181,0.00537781,-0.003416063,-0.003728488,,,,,,,
1618436095,444000000,-0.000411988,-0.002049638,0.003330231,-0.003913881,0.00537781,-0.003505325,-0.003779981,,,,,,,
1618436095,494000000,-0.000411988,-0.002042769,0.003330231,-0.003975675,0.00538879,-0.003577425,-0.003821181,,,,,,,
1618436095,544000000,-0.000405119,-0.002042769,0.0033268,-0.004044344,0.00538879,-0.003642656,-0.003855513,,,,,,,
1618436095,594000000,-0.000411988,-0.002042769,0.003330231,-0.004119875,0.00537781,-0.003707888,-0.003886413,,,,,,,
1618436095,644000000,-0.000401688,-0.002039338,0.003323363,-0.004167938,0.00538879,-0.003769681,-0.003937913,,,,,,,
1618436095,694000000,-0.000405119,-0.002042769,0.0033268,-0.004205706,0.00537781,-0.003821181,-0.003972244,,,,,,,
1618436095,744000000,-0.000405119,-0.002039338,0.003330231,-0.0042675,0.00538879,-0.003862381,-0.003996275,,,,,,,
1618436095,794000000,-0.000405119,-0.002042769,0.003333663,-0.004305269,0.00538879,-0.003913881,-0.004020313,,,,,,,
1618436095,844000000,-0.000405119,-0.002035906,0.003330231,-0.004346469,0.00538879,-0.003951644,-0.004064944,,,,,,,
1618436095,894000000,-2.75E-05,-0.001984406,0.003313063,-0.004404831,0.00447693,-0.003979113,-0.004078675,,,,,,,
1618436095,944000000,0.007250975,0.001067731,-0.001987838,-0.003573988,-0.00457031,-0.003852081,-0.003237531,,,,,,,
1618436095,994000000,0.041507719,0.014931106,-0.020894625,0.003577425,-0.053514401,0.022494506,0.007896425,,,,,,,
1618436096,44000000,0.126737595,0.05026245,-0.074779132,0.022226713,-0.158153691,0.101589201,0.03949585,,,,,,,
1618436096,94000000,0.298162084,0.119881439,-0.179767227,0.061688232,-0.373710943,0.230942921,0.088254551,,,,,,,
1618436096,144000000,0.57892113,0.232827758,-0.354254153,0.118769076,-0.714210216,0.456646735,0.172231295,,,,,,,
1618436096,194000000,0.97155534,0.391772466,-0.595431524,0.204664995,-1.1940381,0.773300175,0.28646164,,,,,,,
1618436096,244000000,1.47349664,0.594532018,-0.900848014,0.310109715,-1.81040407,1.15817185,0.444575504,,,,,,,
1618436096,294000000,2.08478281,0.842119226,-1.27428018,0.438745885,-2.56345095,1.65091554,0.618135455,,,,,,,
1618436096,344000000,2.80525591,1.13529969,-1.7141041,0.59243088,-3.45282718,2.21448671,0.838778695,,,,,,,
